1,1000,0.003902735471725464
2,2000,0.0038076391220092775
3,3000,0.0038838534355163574
4,4000,0.00391492772102356
5,5000,0.0038903439044952392
6,6000,0.0038413379192352294
7,7000,0.003818028688430786
8,8000,0.0038242571353912353
9,9000,0.0038488104343414307
10,10000,0.0038573439121246337
11,11000,0.003836461305618286
12,12000,0.003849984169006348
13,13000,0.003810593366622925
14,14000,0.003794961452484131
15,15000,0.003837087869644165
16,16000,0.0038502867221832274
17,17000,0.0038507256507873534
18,18000,0.003830362319946289
19,19000,0.0037982850074768067
20,20000,0.003876023769378662
21,21000,0.0038190250396728516
22,22000,0.0038364617824554444
23,23000,0.0037857038974761963
24,24000,0.0038054275512695314
25,25000,0.0038378326892852784
26,26000,0.003860139846801758
27,27000,0.0038308589458465577
28,28000,0.0038078274726867675
29,29000,0.003839235782623291
30,30000,0.003885834455490112
31,31000,0.0038428423404693606
32,32000,0.0038637676239013674
33,33000,0.003833608865737915
34,34000,0.0038476226329803467
35,35000,0.00386368727684021
36,36000,0.0038821280002593996
37,37000,0.003918796062469482
38,38000,0.0038541741371154784
39,39000,0.0038064744472503663
40,40000,0.0038608388900756834
41,41000,0.0038825352191925048
42,42000,0.0038761937618255614
43,43000,0.0038208444118499755
44,44000,0.003817401885986328
45,45000,0.0038248536586761475
46,46000,0.003899585008621216
47,47000,0.003990773916244507
48,48000,0.00397779107093811
49,49000,0.00392073130607605
50,50000,0.0039906554222106936
