Algorithm,Dataset,Size,Environment,Reward_mean,Reward_std,Steps,Seed
BC,mixed,80,test_0,0.25,0.4330127018922193,11000,20
BC,mixed,80,train,0.675,0.4683748498798798,12000,20
BC,mixed,80,test_100,0.375,0.4841229182759271,12000,20
BC,mixed,80,test_0,0.3,0.4582575694955839,12000,20
BC,mixed,80,train,0.725,0.4465142774872938,13000,20
BC,mixed,80,test_100,0.4,0.4898979485566356,13000,20
BC,mixed,80,test_0,0.25,0.4330127018922193,13000,20
BC,mixed,80,train,0.55,0.49749371855331,14000,20
BC,mixed,80,test_100,0.325,0.4683748498798799,14000,20
BC,mixed,80,test_0,0.275,0.4465142774872938,14000,20
BC,mixed,80,train,0.725,0.4465142774872938,15000,20
BC,mixed,80,test_100,0.375,0.4841229182759271,15000,20
BC,mixed,80,test_0,0.3,0.4582575694955839,15000,20
BC,mixed,80,train,0.725,0.4465142774872938,16000,20
BC,mixed,80,test_100,0.375,0.4841229182759271,16000,20
BC,mixed,80,test_0,0.25,0.4330127018922193,16000,20
BC,mixed,80,train,0.7,0.458257569495584,17000,20
BC,mixed,80,test_100,0.35,0.4769696007084729,17000,20
BC,mixed,80,test_0,0.3,0.4582575694955839,17000,20
BC,mixed,80,train,0.725,0.4465142774872938,18000,20
BC,mixed,80,test_100,0.35,0.4769696007084728,18000,20
BC,mixed,80,test_0,0.3,0.4582575694955839,18000,20
BC,mixed,80,train,0.75,0.4330127018922193,19000,20
BC,mixed,80,test_100,0.425,0.4943429983321297,19000,20
BC,mixed,80,test_0,0.275,0.4465142774872938,19000,20
BC,mixed,80,train,0.7,0.458257569495584,20000,20
BC,mixed,80,test_100,0.325,0.4683748498798799,20000,20
BC,mixed,80,test_0,0.275,0.4465142774872938,20000,20
BC,mixed,80,train,0.6,0.4898979485566356,21000,20
BC,mixed,80,test_100,0.375,0.4841229182759271,21000,20
BC,mixed,80,test_0,0.3,0.4582575694955839,21000,20
BC,mixed,80,train,0.725,0.4465142774872938,22000,20
BC,mixed,80,test_100,0.325,0.4683748498798799,22000,20
BC,mixed,80,test_0,0.2,0.4,22000,20
BC,mixed,80,train,0.75,0.4330127018922193,23000,20
BC,mixed,80,test_100,0.375,0.4841229182759271,23000,20
BC,mixed,80,test_0,0.25,0.4330127018922193,23000,20
BC,mixed,80,train,0.7,0.458257569495584,24000,20
BC,mixed,80,test_100,0.375,0.4841229182759271,24000,20
BC,mixed,80,test_0,0.25,0.4330127018922193,24000,20
BC,mixed,80,train,0.6,0.4898979485566356,25000,20
BC,mixed,80,test_100,0.375,0.4841229182759271,25000,20
BC,mixed,80,test_0,0.25,0.4330127018922193,25000,20
BC,mixed,80,train,0.65,0.4769696007084729,26000,20
BC,mixed,80,test_100,0.375,0.4841229182759271,26000,20
BC,mixed,80,test_0,0.25,0.4330127018922193,26000,20
BC,mixed,80,train,0.6,0.4898979485566356,27000,20
BC,mixed,80,test_100,0.325,0.4683748498798799,27000,20
BC,mixed,80,test_0,0.3,0.4582575694955839,27000,20
BC,mixed,80,train,0.725,0.4465142774872938,28000,20
BC,mixed,80,test_100,0.325,0.4683748498798799,28000,20
BC,mixed,80,test_0,0.25,0.4330127018922193,28000,20
BC,mixed,80,train,0.575,0.4943429983321297,29000,20
BC,mixed,80,test_100,0.35,0.4769696007084728,29000,20
BC,mixed,80,test_0,0.225,0.4175823272122516,29000,20
BC,mixed,80,train,0.825,0.3799671038392666,30000,20
BC,mixed,80,test_100,0.45,0.49749371855331,30000,20
BC,mixed,80,test_0,0.275,0.4465142774872938,30000,20
BC,mixed,80,train,0.75,0.4330127018922193,31000,20
BC,mixed,80,test_100,0.35,0.4769696007084729,31000,20
BC,mixed,80,test_0,0.325,0.4683748498798799,31000,20
BC,mixed,80,train,0.7,0.458257569495584,32000,20
BC,mixed,80,test_100,0.425,0.4943429983321297,32000,20
BC,mixed,80,test_0,0.275,0.4465142774872938,32000,20
BC,mixed,80,train,0.6,0.4898979485566356,33000,20
BC,mixed,80,test_100,0.375,0.4841229182759271,33000,20
BC,mixed,80,test_0,0.275,0.4465142774872938,33000,20
BC,mixed,80,train,0.725,0.4465142774872938,34000,20
BC,mixed,80,test_100,0.325,0.4683748498798799,34000,20
BC,mixed,80,test_0,0.25,0.4330127018922193,34000,20
BC,mixed,80,train,0.6,0.4898979485566356,35000,20
BC,mixed,80,test_100,0.425,0.4943429983321297,35000,20
BC,mixed,80,test_0,0.3,0.458257569495584,35000,20
BC,mixed,80,train,0.7,0.458257569495584,36000,20
BC,mixed,80,test_100,0.375,0.4841229182759271,36000,20
BC,mixed,80,test_0,0.25,0.4330127018922193,36000,20
BC,mixed,80,train,0.675,0.4683748498798798,37000,20
BC,mixed,80,test_100,0.4,0.4898979485566356,37000,20
BC,mixed,80,test_0,0.25,0.4330127018922193,37000,20
BC,mixed,80,train,0.675,0.4683748498798798,38000,20
BC,mixed,80,test_100,0.4,0.4898979485566356,38000,20
BC,mixed,80,test_0,0.25,0.4330127018922193,38000,20
BC,mixed,80,train,0.7,0.458257569495584,39000,20
BC,mixed,80,test_100,0.375,0.4841229182759271,39000,20
BC,mixed,80,test_0,0.225,0.4175823272122516,39000,20
BC,mixed,80,train,0.65,0.4769696007084728,40000,20
BC,mixed,80,test_100,0.35,0.4769696007084728,40000,20
BC,mixed,80,test_0,0.275,0.4465142774872938,40000,20
BC,mixed,80,train,0.675,0.4683748498798798,41000,20
BC,mixed,80,test_100,0.45,0.49749371855331,41000,20
BC,mixed,80,test_0,0.25,0.4330127018922193,41000,20
BC,mixed,80,train,0.675,0.4683748498798798,42000,20
BC,mixed,80,test_100,0.45,0.49749371855331,42000,20
BC,mixed,80,test_0,0.325,0.4683748498798799,42000,20
BC,mixed,80,train,0.7,0.458257569495584,43000,20
BC,mixed,80,test_100,0.45,0.49749371855331,43000,20
BC,mixed,80,test_0,0.25,0.4330127018922193,43000,20
BC,mixed,80,train,0.675,0.4683748498798798,44000,20
BC,mixed,80,test_100,0.425,0.4943429983321297,44000,20
BC,mixed,80,test_0,0.3,0.4582575694955839,44000,20
BC,mixed,80,train,0.725,0.4465142774872938,45000,20
BC,mixed,80,test_100,0.35,0.4769696007084729,45000,20
BC,mixed,80,test_0,0.275,0.4465142774872938,45000,20
BC,mixed,80,train,0.675,0.4683748498798799,46000,20
BC,mixed,80,test_100,0.375,0.4841229182759271,46000,20
BC,mixed,80,test_0,0.325,0.4683748498798799,46000,20
BC,mixed,80,train,0.725,0.4465142774872938,47000,20
BC,mixed,80,test_100,0.425,0.4943429983321297,47000,20
BC,mixed,80,test_0,0.3,0.4582575694955839,47000,20
BC,mixed,80,train,0.725,0.4465142774872938,48000,20
BC,mixed,80,test_100,0.35,0.4769696007084728,48000,20
BC,mixed,80,test_0,0.25,0.4330127018922193,48000,20
BC,mixed,80,train,0.75,0.4330127018922193,49000,20
BC,mixed,80,test_100,0.525,0.4993746088859545,49000,20
BC,mixed,80,test_0,0.275,0.4465142774872938,49000,20
BC,mixed,80,train,0.75,0.4330127018922193,50000,20
BC,mixed,80,test_100,0.45,0.49749371855331,50000,20
BC,mixed,80,test_0,0.25,0.4330127018922193,50000,20
