1,1000,0.012304792642593383
2,2000,0.012747878074645997
3,3000,0.013111214399337769
4,4000,0.012767693758010864
5,5000,0.012554633617401122
6,6000,0.01193911337852478
7,7000,0.01272931170463562
8,8000,0.012642126560211181
9,9000,0.012850595712661743
10,10000,0.012472681522369385
11,11000,0.01189119839668274
12,12000,0.012849963188171387
13,13000,0.01306386661529541
14,14000,0.012571757555007935
15,15000,0.013004591464996338
16,16000,0.01287446141242981
17,17000,0.01310782289505005
18,18000,0.012131465911865234
19,19000,0.010552228212356567
20,20000,0.010605105638504028
21,21000,0.010732928514480591
22,22000,0.010600968837738037
23,23000,0.010586493492126465
24,24000,0.01075213623046875
25,25000,0.010729824304580688
26,26000,0.010576670169830322
27,27000,0.010522894144058227
28,28000,0.010591151475906372
29,29000,0.010916566133499145
30,30000,0.010649643421173095
31,31000,0.010767280578613281
32,32000,0.010812204360961914
33,33000,0.01066298770904541
34,34000,0.010734870672225953
35,35000,0.011135889291763306
36,36000,0.011069110155105592
37,37000,0.010750707149505614
38,38000,0.010791286945343018
39,39000,0.01087864112854004
40,40000,0.011200759410858154
41,41000,0.011152721166610717
42,42000,0.010578598976135254
43,43000,0.010899364709854127
44,44000,0.011470573902130127
45,45000,0.010826431512832642
46,46000,0.01159423565864563
47,47000,0.010847662925720215
48,48000,0.010702056646347045
49,49000,0.010909472227096557
50,50000,0.011429685115814209
