1,1000,0.008775180101394654
2,2000,0.009129435300827026
3,3000,0.009442650318145751
4,4000,0.009132055044174194
5,5000,0.00893767261505127
6,6000,0.008497260093688964
7,7000,0.009193753004074096
8,8000,0.0091024010181427
9,9000,0.009288367986679077
10,10000,0.0089732825756073
11,11000,0.008492496728897094
12,12000,0.009298524379730225
13,13000,0.009418430089950561
14,14000,0.009097329616546631
15,15000,0.009326311111450195
16,16000,0.009260598421096802
17,17000,0.009541691064834594
18,18000,0.00876753830909729
19,19000,0.007397927522659302
20,20000,0.0074566926956176754
21,21000,0.007573858261108398
22,22000,0.0074239223003387455
23,23000,0.007396727800369263
24,24000,0.007593002557754517
25,25000,0.007545738458633423
26,26000,0.007425537824630737
27,27000,0.007363497495651245
28,28000,0.007414412498474121
29,29000,0.007716873645782471
30,30000,0.007457500457763672
31,31000,0.007591773509979248
32,32000,0.0076560695171356205
33,33000,0.007483211040496826
34,34000,0.007554568767547607
35,35000,0.007931719779968262
36,36000,0.007895676612854004
37,37000,0.007583486557006836
38,38000,0.007634912014007568
39,39000,0.0076960368156433106
40,40000,0.007997184276580811
41,41000,0.007965126037597657
42,42000,0.007435781955718994
43,43000,0.00770254111289978
44,44000,0.008186774253845215
45,45000,0.00762233567237854
46,46000,0.008326173305511475
47,47000,0.007690666198730468
48,48000,0.007529911041259766
49,49000,0.007670242786407471
50,50000,0.008210687398910522
