1,1000,1.4682946124076843
2,2000,1.3993734782934188
3,3000,1.3990512200593948
4,4000,1.399113372564316
5,5000,1.3990852934122087
6,6000,1.3991151819229126
7,7000,1.3990863400697708
8,8000,1.3991005041599274
9,9000,1.399097341775894
10,10000,1.399097564101219
11,11000,1.3990886498689652
12,12000,1.3991022564172744
13,13000,1.3990910077095031
14,14000,1.399086960196495
15,15000,1.3990850968360902
16,16000,1.3990950783491134
17,17000,1.3990799032449723
18,18000,1.399093896150589
19,19000,1.3990817764997483
20,20000,1.399071834564209
21,21000,1.3990803855657576
22,22000,1.399081407904625
23,23000,1.3990784146785735
24,24000,1.399082114458084
25,25000,1.3990712654590607
26,26000,1.399074677824974
27,27000,1.3990752415657044
28,28000,1.3990759662389756
29,29000,1.3990778470039367
30,30000,1.3990707753896714
31,31000,1.3990777052640915
32,32000,1.3990679906606673
33,33000,1.399069990158081
34,34000,1.3990775785446168
35,35000,1.3990732291936874
36,36000,1.399070536851883
37,37000,1.399069763660431
38,38000,1.3990670231580735
39,39000,1.3990706512928008
40,40000,1.3990693306922912
41,41000,1.3990715219974519
42,42000,1.3990673424005509
43,43000,1.3990698841810227
44,44000,1.3990698895454408
45,45000,1.3990685234069824
46,46000,1.399070904970169
47,47000,1.399068957567215
48,48000,1.3990656381845474
49,49000,1.399063019990921
50,50000,1.3990722274780274
