Algorithm,Dataset,Size,Environment,Reward_mean,Reward_std,Steps,Seed
BC,suboptimal,80,test_100,0.125,0.3307189138830738,19000,20
BC,suboptimal,80,test_0,0.125,0.3307189138830738,19000,20
BC,suboptimal,80,train,0.35,0.4769696007084729,20000,20
BC,suboptimal,80,test_100,0.175,0.3799671038392666,20000,20
BC,suboptimal,80,test_0,0.15,0.3570714214271425,20000,20
BC,suboptimal,80,train,0.35,0.4769696007084729,21000,20
BC,suboptimal,80,test_100,0.175,0.3799671038392666,21000,20
BC,suboptimal,80,test_0,0.2,0.4,21000,20
BC,suboptimal,80,train,0.35,0.4769696007084728,22000,20
BC,suboptimal,80,test_100,0.125,0.3307189138830738,22000,20
BC,suboptimal,80,test_0,0.15,0.3570714214271425,22000,20
BC,suboptimal,80,train,0.375,0.4841229182759271,23000,20
BC,suboptimal,80,test_100,0.15,0.3570714214271425,23000,20
BC,suboptimal,80,test_0,0.075,0.2633913438213184,23000,20
BC,suboptimal,80,train,0.375,0.4841229182759271,24000,20
BC,suboptimal,80,test_100,0.2,0.4000000000000001,24000,20
BC,suboptimal,80,test_0,0.2,0.4000000000000001,24000,20
BC,suboptimal,80,train,0.325,0.4683748498798799,25000,20
BC,suboptimal,80,test_100,0.15,0.3570714214271425,25000,20
BC,suboptimal,80,test_0,0.125,0.3307189138830738,25000,20
BC,suboptimal,80,train,0.375,0.4841229182759271,26000,20
BC,suboptimal,80,test_100,0.175,0.3799671038392666,26000,20
BC,suboptimal,80,test_0,0.175,0.3799671038392666,26000,20
BC,suboptimal,80,train,0.3,0.4582575694955839,27000,20
BC,suboptimal,80,test_100,0.175,0.3799671038392666,27000,20
BC,suboptimal,80,test_0,0.075,0.2633913438213184,27000,20
BC,suboptimal,80,train,0.375,0.4841229182759271,28000,20
BC,suboptimal,80,test_100,0.15,0.3570714214271425,28000,20
BC,suboptimal,80,test_0,0.15,0.3570714214271425,28000,20
BC,suboptimal,80,train,0.375,0.4841229182759271,29000,20
BC,suboptimal,80,test_100,0.175,0.3799671038392666,29000,20
BC,suboptimal,80,test_0,0.125,0.3307189138830738,29000,20
BC,suboptimal,80,train,0.375,0.4841229182759271,30000,20
BC,suboptimal,80,test_100,0.125,0.3307189138830738,30000,20
BC,suboptimal,80,test_0,0.1,0.3,30000,20
BC,suboptimal,80,train,0.325,0.4683748498798799,31000,20
BC,suboptimal,80,test_100,0.125,0.3307189138830738,31000,20
BC,suboptimal,80,test_0,0.1,0.3,31000,20
BC,suboptimal,80,train,0.325,0.4683748498798799,32000,20
BC,suboptimal,80,test_100,0.125,0.3307189138830738,32000,20
BC,suboptimal,80,test_0,0.125,0.3307189138830738,32000,20
BC,suboptimal,80,train,0.275,0.4465142774872938,33000,20
BC,suboptimal,80,test_100,0.15,0.3570714214271425,33000,20
BC,suboptimal,80,test_0,0.15,0.3570714214271425,33000,20
BC,suboptimal,80,train,0.325,0.4683748498798799,34000,20
BC,suboptimal,80,test_100,0.125,0.3307189138830738,34000,20
BC,suboptimal,80,test_0,0.075,0.2633913438213184,34000,20
BC,suboptimal,80,train,0.4,0.4898979485566356,35000,20
BC,suboptimal,80,test_100,0.1,0.3,35000,20
BC,suboptimal,80,test_0,0.125,0.3307189138830738,35000,20
BC,suboptimal,80,train,0.375,0.4841229182759271,36000,20
BC,suboptimal,80,test_100,0.2,0.4000000000000001,36000,20
BC,suboptimal,80,test_0,0.125,0.3307189138830738,36000,20
BC,suboptimal,80,train,0.375,0.4841229182759271,37000,20
BC,suboptimal,80,test_100,0.175,0.3799671038392666,37000,20
BC,suboptimal,80,test_0,0.15,0.3570714214271425,37000,20
BC,suboptimal,80,train,0.4,0.4898979485566356,38000,20
BC,suboptimal,80,test_100,0.175,0.3799671038392666,38000,20
BC,suboptimal,80,test_0,0.15,0.3570714214271425,38000,20
BC,suboptimal,80,train,0.4,0.4898979485566356,39000,20
BC,suboptimal,80,test_100,0.125,0.3307189138830738,39000,20
BC,suboptimal,80,test_0,0.15,0.3570714214271425,39000,20
BC,suboptimal,80,train,0.35,0.4769696007084729,40000,20
BC,suboptimal,80,test_100,0.175,0.3799671038392666,40000,20
BC,suboptimal,80,test_0,0.125,0.3307189138830738,40000,20
BC,suboptimal,80,train,0.35,0.4769696007084729,41000,20
BC,suboptimal,80,test_100,0.175,0.3799671038392666,41000,20
BC,suboptimal,80,test_0,0.1,0.3,41000,20
BC,suboptimal,80,train,0.4,0.4898979485566356,42000,20
BC,suboptimal,80,test_100,0.175,0.3799671038392666,42000,20
BC,suboptimal,80,test_0,0.125,0.3307189138830738,42000,20
BC,suboptimal,80,train,0.375,0.4841229182759271,43000,20
BC,suboptimal,80,test_100,0.175,0.3799671038392666,43000,20
BC,suboptimal,80,test_0,0.125,0.3307189138830738,43000,20
BC,suboptimal,80,train,0.35,0.4769696007084728,44000,20
BC,suboptimal,80,test_100,0.125,0.3307189138830738,44000,20
BC,suboptimal,80,test_0,0.1,0.3,44000,20
BC,suboptimal,80,train,0.375,0.4841229182759271,45000,20
BC,suboptimal,80,test_100,0.175,0.3799671038392666,45000,20
BC,suboptimal,80,test_0,0.1,0.3,45000,20
BC,suboptimal,80,train,0.375,0.4841229182759271,46000,20
BC,suboptimal,80,test_100,0.175,0.3799671038392666,46000,20
BC,suboptimal,80,test_0,0.175,0.3799671038392666,46000,20
BC,suboptimal,80,train,0.35,0.4769696007084728,47000,20
BC,suboptimal,80,test_100,0.125,0.3307189138830738,47000,20
BC,suboptimal,80,test_0,0.125,0.3307189138830738,47000,20
BC,suboptimal,80,train,0.375,0.4841229182759271,48000,20
BC,suboptimal,80,test_100,0.125,0.3307189138830738,48000,20
BC,suboptimal,80,test_0,0.1,0.3,48000,20
BC,suboptimal,80,train,0.35,0.4769696007084729,49000,20
BC,suboptimal,80,test_100,0.25,0.4330127018922193,49000,20
BC,suboptimal,80,test_0,0.175,0.3799671038392666,49000,20
BC,suboptimal,80,train,0.3,0.4582575694955839,50000,20
BC,suboptimal,80,test_100,0.2,0.4,50000,20
BC,suboptimal,80,test_0,0.125,0.3307189138830738,50000,20
