1,1000,1.5438354132175445
2,2000,1.487296431183815
3,3000,1.4844397656917572
4,4000,1.4834194195270538
5,5000,1.48271584379673
6,6000,1.4822621947526933
7,7000,1.4820986862182617
8,8000,1.481108149766922
9,9000,1.4809066296815871
10,10000,1.4823312169313432
11,11000,1.4813618932962418
12,12000,1.4811801791191102
13,13000,1.4811318479776383
14,14000,1.4810665510892869
15,15000,1.4806975822448731
16,16000,1.4815804513692856
17,17000,1.4810337643623352
18,18000,1.4807562550306321
19,19000,1.4810929087400437
20,20000,1.4808879808187485
21,21000,1.4809425135850907
22,22000,1.480253523349762
23,23000,1.4797992490530014
24,24000,1.4808159322738648
25,25000,1.480554887652397
26,26000,1.4798867028951646
27,27000,1.4795954047441482
28,28000,1.4805301111936569
29,29000,1.4808438597917557
30,30000,1.480075834274292
31,31000,1.4801024193763732
32,32000,1.4798172833919525
33,33000,1.4803003150224685
34,34000,1.4806076258420944
35,35000,1.4804500173330306
36,36000,1.4805135427713394
37,37000,1.4802106714248657
38,38000,1.4798268264532088
39,39000,1.4796924324035645
40,40000,1.4799575709104538
41,41000,1.4797612318992615
42,42000,1.4807103615999222
43,43000,1.47941284430027
44,44000,1.4795230222940445
45,45000,1.4797957733869553
46,46000,1.4794176944494248
47,47000,1.479719879746437
48,48000,1.479511254310608
49,49000,1.4796793808937072
50,50000,1.4802249001264571
