Algorithm,Dataset,Size,Environment,Reward_mean,Reward_std,Steps,Seed
BC,optimal,40,test_0,0.225,0.4175823272122516,32000,23
BC,optimal,40,train,1.0,0.0,33000,23
BC,optimal,40,test_100,0.375,0.4841229182759271,33000,23
BC,optimal,40,test_0,0.225,0.4175823272122516,33000,23
BC,optimal,40,train,1.0,0.0,34000,23
BC,optimal,40,test_100,0.375,0.4841229182759271,34000,23
BC,optimal,40,test_0,0.225,0.4175823272122516,34000,23
BC,optimal,40,train,1.0,0.0,35000,23
BC,optimal,40,test_100,0.375,0.4841229182759271,35000,23
BC,optimal,40,test_0,0.2,0.4000000000000001,35000,23
BC,optimal,40,train,1.0,0.0,36000,23
BC,optimal,40,test_100,0.375,0.4841229182759271,36000,23
BC,optimal,40,test_0,0.2,0.4000000000000001,36000,23
BC,optimal,40,train,1.0,0.0,37000,23
BC,optimal,40,test_100,0.325,0.4683748498798799,37000,23
BC,optimal,40,test_0,0.2,0.4000000000000001,37000,23
BC,optimal,40,train,1.0,0.0,38000,23
BC,optimal,40,test_100,0.35,0.4769696007084729,38000,23
BC,optimal,40,test_0,0.2,0.4000000000000001,38000,23
BC,optimal,40,train,1.0,0.0,39000,23
BC,optimal,40,test_100,0.325,0.4683748498798799,39000,23
BC,optimal,40,test_0,0.2,0.4000000000000001,39000,23
BC,optimal,40,train,1.0,0.0,40000,23
BC,optimal,40,test_100,0.35,0.4769696007084729,40000,23
BC,optimal,40,test_0,0.2,0.4000000000000001,40000,23
BC,optimal,40,train,1.0,0.0,41000,23
BC,optimal,40,test_100,0.35,0.4769696007084729,41000,23
BC,optimal,40,test_0,0.2,0.4000000000000001,41000,23
BC,optimal,40,train,1.0,0.0,42000,23
BC,optimal,40,test_100,0.325,0.4683748498798799,42000,23
BC,optimal,40,test_0,0.2,0.4000000000000001,42000,23
BC,optimal,40,train,1.0,0.0,43000,23
BC,optimal,40,test_100,0.325,0.4683748498798799,43000,23
BC,optimal,40,test_0,0.225,0.4175823272122517,43000,23
BC,optimal,40,train,1.0,0.0,44000,23
BC,optimal,40,test_100,0.325,0.4683748498798799,44000,23
BC,optimal,40,test_0,0.2,0.4000000000000001,44000,23
BC,optimal,40,train,1.0,0.0,45000,23
BC,optimal,40,test_100,0.325,0.4683748498798799,45000,23
BC,optimal,40,test_0,0.2,0.4000000000000001,45000,23
